id,imdb_id,belongs_to_collection,poster_path,original_title,title,genres,status,release_date,release_year,runtime,cast,crew,overview,spoken_languages,popularity2,rating,totalVotes,budget,revenue
702,tt3567288,,/32tNtTEQ1vIOLm1hEOSFkVwJT5D.jpg,The Visit,The Visit,"['Horror', 'Thriller']",Released,9/10/2015,2015,94.0,"['Olivia DeJonge', 'Ed Oxenbould', 'Kathryn Hahn']",['M. Night Shyamalan'],"The terrifying story of a brother and sister who are sent to their grandparents' remote Pennsylvania farm for a weeklong trip. Once the children discover that the elderly couple is involved in something deeply disturbing, they see their chances of getting back home are growing smaller every day.",['English'],8.353,6.2,2457.0,5000000,98450062
703,tt0163651,"[{'id': 2806, 'name': 'American Pie Collection', 'poster_path': '/twY1eM88fu8CCGVtem5ItlrgeDA.jpg', 'backdrop_path': '/3ptXtaqzAZlMXn3nZxaYke4anmK.jpg'}]",/k40WFAXMRekWEqsjURO3jiWob67.jpg,American Pie,American Pie,"['Comedy', 'Romance']",Released,7/9/1999,1999,95.0,"['Jason Biggs', 'Chris Klein', 'Thomas Ian Nicholas']","['Chris Weitz', 'Paul Weitz']","At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score."" by their senior prom.",['English'],18.398,6.4,3996.0,11000000,235483004
704,tt0218043,,/mQfGqPwcwWOo03SWnMb5qvInBEj.jpg,Beyond the Mat,Beyond the Mat,['Documentary'],Released,10/22/1999,1999,102.0,"['Mick Foley', 'Terry Funk', 'Vince McMahon']",['Barry W. Blaustein'],"Beyond the Mat is a 1999 professional wrestling documentary, directed by Barry W. Blaustein. The movie focuses on the lives of professional wrestlers outside of the ring, especially Mick Foley, Terry Funk, and Jake Roberts. The film heavily focuses on the World Wrestling Federation (WWF), often criticizing it and its chairman Vince McMahon. It also follows Extreme Championship Wrestling, it's rise in popularity, and many other independent wrestlers and organizations.",['English'],4.312,7.9,26.0,2053648,500000
705,tt0343737,,/s2RYkRXrjUIyOlmzym37kpLTKRz.jpg,The Good Shepherd,The Good Shepherd,"['Drama', 'Thriller', 'History']",Released,12/11/2006,2006,167.0,"['Matt Damon', 'Angelina Jolie', 'Alec Baldwin']",['Robert De Niro'],"Edward Wilson, the only witness to his father's suicide and member of the Skull and Bones Society while a student at Yale, is a morally upright young man who values honor and discretion, qualities that help him to be recruited for a career in the newly founded OSS. His dedication to his work does not come without a price though, leading him to sacrifice his ideals and eventually his family.","['English', 'Pусский', 'Español', 'Deutsch', '']",11.29,6.4,516.0,85000000,59908565
706,tt0047396,,/oXbT7vlLmZ76kWoHe5XJYuyJUgp.jpg,Rear Window,Rear Window,"['Drama', 'Mystery', 'Thriller']",Released,8/1/1954,1954,112.0,"['James Stewart', 'Grace Kelly', 'Wendell Corey']",['Alfred Hitchcock'],"Professional photographer L.B. ""Jeff"" Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. He begins to suspect that a man across the courtyard may have murdered his wife. Jeff enlists the help of his high society fashion-consultant girlfriend Lisa Freemont and his visiting nurse Stella to investigate.",['English'],11.206,8.3,2675.0,1000000,36764313
707,tt0077280,,/3aDrhKfuL5SRGLmsQNE1MewmhHx.jpg,The Buddy Holly Story,The Buddy Holly Story,['Drama'],Released,5/18/1978,1978,113.0,"['Gary Busey', 'Don Stroud', 'Charles Martin Smith']",['Steve Rash'],A film about the life and career of the early rock and roll star.,['English'],2.843,7.4,37.0,1200000,14363400
708,tt2140577,,/mulbnD7O2llwR1PNjl3AB5iJl0c.jpg,The Pretty One,The Pretty One,"['Comedy', 'Drama']",Released,2/7/2014,2014,90.0,"['Zoe Kazan', 'Jake Johnson', 'Ron Livingston']",['Jen√©e LaMarque'],"When her idolized twin sister Audrey dies in a car accident, Laurel decides to take her place. But, as she eases into the life she has always wanted, she must decide between continuing the lie or revealing herself.",['English'],5.915,6.2,125.0,0,13769
709,tt2333784,"[{'id': 126125, 'name': 'The Expendables Collection', 'poster_path': '/ptF9rVkzoXVO1bnglLISgnJ7Ccr.jpg', 'backdrop_path': '/lA7oDSt6LkyDqtbFGbyuG0afmTI.jpg'}]",/xczFwJhcCb2rUMylXam0Ni7Yn5o.jpg,The Expendables 3,The Expendables 3,"['Action', 'Adventure', 'Thriller']",Released,8/4/2014,2014,127.0,"['Sylvester Stallone', 'Jason Statham', 'Harrison Ford']",['Patrick Hughes'],"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill‚Ä¶ or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables‚Äô most personal battle yet.",['English'],11.774000000000001,6.1,2698.0,90000000,206172544
710,tt0053793,,/mYd2J9fw0kC0uVwwknGJnzudFHa.jpg,Elmer Gantry,Elmer Gantry,['Drama'],Released,6/19/1960,1960,146.0,"['Burt Lancaster', 'Jean Simmons', 'Arthur Kennedy']",['Richard Brooks'],An ex-football player becomes a popular evangelist in the 1920s Midwest.,['English'],3.9560000000000004,7.5,50.0,3000000,10400000
711,tt1435513,,/93BJiqcdIroQzNv6Zh4qE5DyChB.jpg,Hysteria,Hysteria,"['Comedy', 'Romance']",Released,6/6/2011,2011,100.0,"['Maggie Gyllenhaal', 'Hugh Dancy', 'Jonathan Pryce']",['Tanya Wexler'],A romantic comedy about the invention of the vibrator.,['English'],6.142,6.7,420.0,0,9504139
712,tt0087751,,/vjTD6WkHqJhsor0AGRhcTPuJunN.jpg,Mrs. Soffel,Mrs. Soffel,"['Drama', 'Romance']",Released,12/26/1984,1984,112.0,"['Diane Keaton', 'Mel Gibson', 'Matthew Modine']",['Gillian Armstrong'],"Based on a true story, Mrs. Soffel is set in Pittsburgh near the dawn of the 20th century.  Peter Soffel (Edward Herrmann) is the warden of a top security prison, and his wife Kate (Diane Keaton) often comes by to read the Bible aloud to the inmates, despite her fragile health.  While making her rounds, she makes the acquaintance of the Biddle Brothers, Ed (Mel Gibson) and Jack (Matthew Modine), who are sentenced to death for murder and robbery.  Ed has become something of a celebrity thanks to his letter-writing campaign, in which he appeals in the letter-to-the-editor columns of the popular press to stay the execution of his brother and himself.  His good looks, intelligence, and charm make a strong impression on Kate, whose marriage offers her little excitement.  In time, Kate finds herself falling in love with Ed, and she discovers that she's unexpectedly receptive to his suggestion that she help him escape.",['English'],3.6189999999999998,6.5,21.0,0,4385312
713,tt0397313,,/b25TensrtHJNGeYFFtI86GMO27a.jpg,Eight Below,Eight Below,"['Adventure', 'Drama', 'Family']",Released,2/17/2006,2006,120.0,"['Paul Walker', 'Bruce Greenwood', 'Moon Bloodgood']",['Frank Marshall'],"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.",['English'],9.78,6.9,918.0,40000000,120455994
714,tt0326905,,/o4ZdK0xbx6qKxSYQzo90w3PbdPU.jpg,The Great Raid,The Great Raid,"['Action', 'History', 'War']",Released,8/12/2005,2005,132.0,"['Benjamin Bratt', 'James Franco', 'Connie Nielsen']",['John Dahl'],"As World War II rages, the elite Sixth Ranger Battalion is given a mission of heroic proportions: push 30 miles behind enemy lines and liberate over 500 American prisoners of war.","['English', '日本語']",7.581,6.6,131.0,80000000,10166502
715,tt0079826,,/uS7aPczFpLRI8AwmIf78oDg1TWN.jpg,The Rose,The Rose,"['Drama', 'Music', 'Romance']",Released,11/7/1979,1979,125.0,"['Bette Midler', 'Alan Bates', 'Frederic Forrest']",['Mark Rydell'],"Midler is the rock-and-roll singer Mary Rose Foster (known as the Rose to her legions of fans), whose romantic relationships and mental health are continuously imperiled by the demands of life on the road.",['English'],4.433,6.9,43.0,9250000,29174648
716,tt0977855,,/yE8uba2FkmFagMpeNNoo0cPyJ7D.jpg,Fair Game,Fair Game,"['Drama', 'Thriller']",Released,5/20/2010,2010,108.0,"['Naomi Watts', 'Sean Penn', 'Ty Burrell']",['Doug Liman'],"Wife and mother Valerie Plame (Naomi Watts) has a double life as a CIA operative, hiding her vocation from family and friends. Her husband, Joseph Wilson (Sean Penn), writes a controversial article in The New York Times, refuting stories about the sale of enriched uranium to Iraq, Then Valerie's secret work and identity is leaked to the press. With her cover blown and other people endangered, Valerie's career and personal life begin to unravel.",['English'],9.485,6.6,369.0,22000000,24188922
717,tt0106500,,/fdRQvWe6qbOqa5xQJYTAdA0tX28.jpg,CB4,CB4,"['Music', 'Comedy']",Released,3/12/1993,1993,89.0,"['Chris Rock', 'Allen Payne', 'Phil Hartman']",['Tamra Davis'],"A ""rockumentary"", covering the rise to fame of MC Gusto, Stab Master Arson, and Dead Mike: members of the rap group ""CB4"". We soon learn that these three are not what they seem and don't apear to know as much about rap music as they claim... but a lack of musical ability in an artist never hurts sales, does it? You've just got to play the part of a rap star...",['English'],8.504,6.2,58.0,0,17953778
718,tt0103976,,/8aEfWFECThq5A1VnXsyzX8x2y72.jpg,City of Joy,City of Joy,['Drama'],Released,4/15/1992,1992,132.0,"['Patrick Swayze', 'Om Puri', 'Pauline Collins']",['Roland Joff√©'],"In this drama, a wealthy American doctor learns some important lessons about life in one of the poorest cities on Earth. Max Lowe (Patrick Swayze) is a Houston surgeon who has grown weary of the bureaucracy of American medicine. When he loses a patient on the operating table, Max impulsively decides to leave America and travel to India in the hope of ""finding himself."" Not long after he arrives in Calcutta, Max is attacked by a group of thugs and left without money or a passport.",['English'],4.1080000000000005,6.6,58.0,27000000,14683921
719,tt0104254,"[{'id': 19160, 'name': 'FernGully Collection', 'poster_path': '/vXxfiihxZDd4M3EYYvEaXcHsab2.jpg', 'backdrop_path': '/eWikaqHnqLYtCh7pkBeZY3Y5QSm.jpg'}]",/gU2TbLTJ2s0aL5OsPuYQgZR8y3A.jpg,FernGully: The Last Rainforest,FernGully: The Last Rainforest,"['Fantasy', 'Animation', 'Science Fiction', 'Family']",Released,4/10/1992,1992,76.0,"['Tim Curry', 'Samantha Mathis', 'Christian Slater']",['Bill Kroyer'],"When a sprite named Crysta shrinks a human boy, Zak, down to her size, he vows to help the magical fairy folk stop a greedy logging company from destroying their home, the pristine rainforest known as FernGully. Zak and his new friends fight to defend FernGully from lumberjacks -- and the vengeful spirit they accidentally unleash after chopping down a magic tree.",['English'],8.211,6.3,254.0,0,32710894
720,tt1649443,"[{'id': 74508, 'name': '[REC] Collection', 'poster_path': '/jTA37dMZVUFej20EoM5SomKtnYi.jpg', 'backdrop_path': '/rDzuccVBZSyNVQ26hTRT0DvneVA.jpg'}]",/pkp6benCJbrl2jOE8OOjX1j2JDE.jpg,[REC] 4: Apocalipsis,[REC]⁴ Apocalypse,"['Thriller', 'Horror']",Released,9/9/2014,2014,95.0,"['Manuela Velasco', 'H√©ctor Colom√©', 'Mar√≠a Alfonsa Rosso']",['Jaume Balaguer√≥'],"√Ångela Vidal the young television reporter who entered the building with the fireman, manages to make it out alive. But what the soldiers don?t know is that she carries the seed of the strange infection. She is to be taken to a provisional quarantine facility, a high-security installation where she will have to stay in isolation for several days. An old oil tanker, miles off shore and surrounded by water on all sides, has been especially equipped for the quarantine.",['Español'],7.474,5.3,430.0,0,190000
721,tt0092263,"[{'id': 99635, 'name': 'A Better Tomorrow Collection', 'poster_path': '/b7UQJjwIXLtKejp5FvspTqRh9VP.jpg', 'backdrop_path': '/mLtlXvBFG6Q2BZHkeciWO3BYfhH.jpg'}]",/vAhUCI5s9qT6dkWHudjfxnKdQYj.jpg,英雄本色,A Better Tomorrow,"['Action', 'Crime', 'Drama']",Released,8/2/1986,1986,95.0,"['Ti Lung', 'Chow Yun-fat', 'Leslie Cheung']",['John Woo'],"A reforming ex-gangster tries to reconcile with his estranged policeman brother, but the ties to his former gang are difficult to break.","['广州话 / 廣州話', 'English', '普通话']",7.656000000000001,7.5,154.0,0,4469460
722,tt0339419,,/6D2klXEmVeMCsWeK5MvEXM4E9hN.jpg,The Mudge Boy,The Mudge Boy,['Drama'],Released,1/17/2003,2003,94.0,"['Emile Hirsch', 'Tom Guiry', 'Richard Jenkins']",['Michael Burke'],"Duncan Mudge, mid-teens, lives apart from his rural world populated by his distant father and rough local kids. His main companionship is a chicken left after his mother's death until the neighbor's son befriends him.",['English'],2.985,7.0,37.0,800000,62852
723,tt0095304,,/mX85r9x5biMJGCtmgXWVbnQQdyK.jpg,High Spirits,High Spirits,"['Horror', 'Fantasy', 'Comedy']",Released,11/18/1988,1988,99.0,"['Steve Guttenberg', ""Peter O'Toole"", 'Daryl Hannah']",['Neil Jordan'],"When Peter Plunkett's Irish castle turned hotel is about to be repossesed, he decides to spice up the attraction a bit for the 'Yanks' by having his staff pretend to haunt the castle. The trouble begins when a busload of American tourists arrive - along with some real ghosts.",['English'],5.1770000000000005,5.7,88.0,0,7399763
724,tt0107594,,/iplKGhtKCoA7SZHCnm3H5Grf2l4.jpg,Money for Nothing,Money for Nothing,"['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']",Released,9/10/1993,1993,100.0,"['John Cusack', 'Debi Mazar', 'Michael Madsen']",['Ram√≥n Men√©ndez'],"When unemployed dockworker Joey Coyle finds $1.2 million that fell off of an armored car, he decides to do the logical thing: take the money and run. After all, he says, finders keepers. He turns to his ex-girlfriend Monica, who works in an investment firm, for advice, before turning to the mob for help laundering the money. While Joey makes plans to leave the country, however, a detective is following his ever-warmer trail in order to recover the cash.",['English'],1.98,5.8,24.0,11000000,1044824
725,tt1259571,"[{'id': 33514, 'name': 'The Twilight Collection', 'poster_path': '/2o4zgGjVryMOPdNqLZWsSPqRkOH.jpg', 'backdrop_path': '/rv5b06YAvmekw0D6Ul2ps9JbH4C.jpg'}]",/4O6OCHVrXie2Th8asDn5utvlTwC.jpg,The Twilight Saga: New Moon,The Twilight Saga: New Moon,"['Adventure', 'Fantasy', 'Drama', 'Romance']",Released,3/15/2009,2009,130.0,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner']",['Chris Weitz'],"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.","['English', 'Italiano']",19.387999999999998,5.7,4795.0,50000000,709827462
726,tt2199571,,/aqNJrAxudMRNo8jg3HOUQqdl2xr.jpg,Run All Night,Run All Night,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Released,3/11/2015,2015,114.0,"['Liam Neeson', 'Ed Harris', 'Joel Kinnaman']",['Jaume Collet-Serra'],"Brooklyn mobster and prolific hit man Jimmy Conlon has seen better days. Longtime best friend of a mob boss, Jimmy is haunted by the sins of his past‚Äîas well as a dogged police detective who‚Äôs been one step behind Jimmy for 30 years. But when Jimmy‚Äôs estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right.",['English'],15.852,6.4,1599.0,50000000,71561644
727,tt2178941,,/2gbbUhlDhPppNk8c8xEZftbO2nV.jpg,Barbara,Barbara,['Drama'],Released,3/8/2012,2012,105.0,"['Nina Hoss', 'Ronald Zehrfeld', 'Jasna Fritzi Bauer']",['Christian Petzold'],"It is the summer of 1980 in East Germany and, alone, Barbara is confined to living and working as a doctor in a small provincial town - her punishment for attempting to emigrate to the West. She has only one focus; to escape and for this, she has to wait patiently. Until Andre, her supervisor in the hospital, takes her off course. Are his motives of love or duty to the authorities? The day-to-day pretense, and content supervision slowly take their toll as the tension builds.",['Deutsch'],5.438,7.2,101.0,0,4129250
